APPLICATION_NUMBER,TARGET
123619919,0.08705909
123521476,0.008688263
123690184,0.023016965
123489829,0.0515069
123482675,0.16723667
123595093,0.083186224
123595567,0.051706847
123470082,0.07843734
123469055,0.087946884
123622121,0.07493908
123577844,0.084218286
123722994,0.09901039
123636309,0.06722764
123726549,0.08024549
123510458,0.10829486
123466218,0.016134543
123439108,0.039477162
123692398,0.04240523
123507604,0.08639741
123623593,0.1676531
123448949,0.04029574
123427089,0.101430476
123433415,0.019242585
123681448,0.058053315
123598133,0.077300504
123631645,0.048488695
123491513,0.09306525
123483743,0.09156654
123483783,0.047886852
123513031,0.061060183
123428971,0.082251854
123618970,0.08699179
123715472,0.14955367
123639324,0.07613861
123491185,0.05645889
123722923,0.06085193
123556522,0.031494677
123452843,0.043120567
123499819,0.081268914
123502299,0.01438834
123727148,0.020228276
123521976,0.035690602
123701833,0.019254627
123618233,0.06763994
123652361,0.091224514
123634199,0.020109223
123619534,0.0830528
123568903,0.05505522
123570354,0.03511339
123643203,0.080667116
123651307,0.023039635
123497364,0.047538895
123483622,0.063369
123443368,0.09693807
123462440,0.08098392
123464802,0.05480356
123602280,0.024384936
123522817,0.037691217
123478089,0.15464611
123705624,0.04171929
123539331,0.07505165
123667901,0.028870499
123477844,0.05744831
123679832,0.015266377
123639383,0.087326765
123553063,0.030804928
123597257,0.15569259
123605095,0.056109782
123678055,0.021818161
123612473,0.016398294
123458235,0.16198488
123729748,0.04406955
123603850,0.08940624
123592435,0.029090907
123643360,0.08436787
123568568,0.12633052
123696613,0.17861877
123596450,0.13118944
123440776,0.02460877
123541426,0.03080152
123703941,0.076564156
123698502,0.07681073
123460061,0.06186558
123527685,0.038733743
123605899,0.042173833
123672983,0.07648102
123572369,0.069881834
123616870,0.068031184
123680384,0.09489845
123682735,0.027111353
123528425,0.046503153
123429280,0.03834914
123472838,0.13899341
123564626,0.091160044
123566953,0.025589002
123529117,0.017323734
123501907,0.04342777
123453594,0.08823335
123639941,0.022201339
123697114,0.034816235
123694803,0.08771854
123532016,0.027568864
123465858,0.031003851
123612433,0.07247132
123655158,0.05187243
123558927,0.011098585
123464589,0.060924936
123656256,0.04840148
123712528,0.08920308
123609081,0.025607303
123494250,0.04591545
123437177,0.07191622
123721894,0.08730193
123449567,0.03795134
123502595,0.09034747
123513956,0.3786072
123505975,0.031869564
123552085,0.029604431
123455300,0.099078596
123491281,0.16013221
123702816,0.081442915
123636970,0.07916707
123646925,0.08523264
123580645,0.0691743
123692857,0.08237328
123610274,0.4204042
123679103,0.030394886
123708672,0.04876737
123470754,0.07880957
123538109,0.055737596
123475899,0.2505041
123632173,0.030356696
123684586,0.18503204
123508391,0.024842288
123621674,0.032150514
123610023,0.08226341
123615207,0.07985203
123477236,0.07064251
123696361,0.0089010345
123484932,0.08133412
123493206,0.052575946
123650536,0.10264697
123704051,0.015093886
123510839,0.029344525
123549644,0.08083632
123667256,0.024689859
123629615,0.09485525
123526758,0.066549376
123602371,0.21236889
123456239,0.31542712
123549655,0.080483675
123716495,0.054873843
123662298,0.041742958
123492137,0.16662338
123535677,0.093689606
123683185,0.023797033
123441026,0.01654427
123603034,0.08874529
123602239,0.03271627
123729511,0.06331581
123625810,0.084659986
123495092,0.060775034
123552243,0.088061556
123499142,0.08889389
123600590,0.17792864
123559261,0.09237047
123633179,0.028699161
123576641,0.08908492
123508694,0.014480911
123434710,0.020032512
123696382,0.084128276
123431962,0.081565894
123670937,0.029483307
123696293,0.1191581
123686083,0.041646034
123440460,0.0370315
123669564,0.2580506
123677773,0.14729987
123433414,0.2388216
123474415,0.2526138
123664416,0.08593277
123434729,0.02051431
123426374,0.090791956
123619440,0.081686795
123579159,0.08410214
123536158,0.1414205
123493890,0.103333846
123456318,0.06283838
123684826,0.095387265
123482719,0.046437237
123686311,0.10096721
123703759,0.0803591
123702530,0.10538243
123474363,0.025623769
123457857,0.108020365
123699960,0.06801481
123456502,0.079190075
123565112,0.16023876
123447244,0.046032064
123493177,0.08505737
123557405,0.08178959
123471349,0.25784123
123665795,0.19054298
123543844,0.044938385
123657044,0.048619676
123488424,0.057003908
123467154,0.16820203
123699086,0.15873985
123566580,0.08637299
123665451,0.0815119
123689786,0.03037862
123718525,0.05009633
123585879,0.080246165
123490335,0.12234812
123715877,0.022889376
123594667,0.12768611
123585942,0.12215351
123452712,0.23703532
123558737,0.08184632
123494282,0.053548653
123425635,0.028722282
123672049,0.060006298
123580566,0.028152842
123558368,0.083235644
123689411,0.08363558
123524572,0.087098114
123688596,0.00922733
123637151,0.011822549
123690236,0.0057371226
123699296,0.15966675
123448338,0.009074921
123608535,0.040892072
123645724,0.01867282
123571709,0.08293282
123724493,0.08256539
123649230,0.011189267
123523057,0.06712199
123486436,0.083131425
123618917,0.080053106
123594498,0.034585502
123728872,0.040629275
123595380,0.019917084
123483760,0.044114262
123558905,0.029724589
123425686,0.05078217
123650551,0.12077587
123618281,0.057546556
123648331,0.08175813
123451568,0.23153746
123644063,0.008215213
123684976,0.010530527
123590953,0.12644653
123721738,0.057710227
123482522,0.05685837
123672448,0.027979774
123445280,0.10035079
123545260,0.036654282
123608429,0.01297309
123551936,0.08950305
123572532,0.090864785
123647159,0.009855844
123632632,0.058896188
123597099,0.13874388
123669260,0.025060635
123474688,0.07197033
123655604,0.15464565
123467498,0.05541626
123504013,0.10040731
123654122,0.05746525
123699897,0.081972495
123508097,0.06624233
123476215,0.04185435
123586899,0.11609633
123518486,0.020031303
123466828,0.116764545
123693731,0.13253334
123701903,0.031385146
123637374,0.123799965
123605054,0.17015602
123723956,0.14216568
123663381,0.010613777
123721294,0.08311619
123666703,0.04606688
123613120,0.08778674
123485074,0.054185886
123687505,0.21398519
123676485,0.009561594
123699811,0.3157318
123455475,0.09087039
123543159,0.036801476
123513819,0.09439509
123437661,0.15935433
123533207,0.06897148
123428250,0.060575563
123709565,0.10601855
123610115,0.07858576
123514354,0.08532234
123655268,0.058718298
123614234,0.0783097
123691353,0.046511017
123575431,0.03549843
123425241,0.08473729
123529118,0.0489298
123458109,0.027168509
123634568,0.08602977
123680832,0.16832589
123517618,0.06510232
123728424,0.022195766
123671066,0.05127545
123665259,0.01117754
123618898,0.05444751
123439541,0.103572965
123448582,0.101809464
123471034,0.2765993
123572521,0.183477
123435700,0.07858135
123589782,0.031866442
123552007,0.09023596
123690259,0.06184891
123526965,0.056362975
123453217,0.031254046
123570921,0.016747994
123606439,0.03518601
123694912,0.0326185
123698041,0.02840091
123729647,0.12481562
123455460,0.19576947
123501595,0.13099255
123430304,0.016885087
123597785,0.0670344
123714307,0.04707393
123708873,0.10998513
123670180,0.031037888
123567901,0.16537869
123661294,0.015318612
123623994,0.03755457
123544220,0.14157405
123531575,0.08401636
123530392,0.08054696
123436556,0.058742877
123457711,0.109620795
123624512,0.045465134
123562220,0.07556645
123619490,0.1945572
123452545,0.08359511
123457871,0.094076134
123549637,0.104984745
123536715,0.22444896
123672241,0.08231584
123476387,0.22982086
123457809,0.09692291
123503333,0.020773944
123625943,0.2929755
123649887,0.08043052
123515106,0.06775164
123530324,0.08250372
123642759,0.06388702
123454595,0.03188868
123726261,0.052710485
123445634,0.021339025
123459360,0.08851067
123573439,0.08460436
123560057,0.05411789
123452340,0.13605253
123538441,0.06658367
123691283,0.08179967
123523195,0.014132725
123441775,0.036101915
123685884,0.022492485
123518369,0.03832921
123431806,0.020871764
123511835,0.10076123
123661860,0.08212949
123704712,0.25128505
123641180,0.024659732
123644059,0.06375668
123666948,0.0102683
123642238,0.099946864
123594450,0.08891143
123434237,0.07909578
123448716,0.08697396
123512492,0.085415386
123720150,0.02200267
123646545,0.19893225
123681545,0.043822568
123446316,0.053904917
123617322,0.0072417697
123692528,0.008848008
123654613,0.27919397
123457480,0.05858705
123471647,0.055636387
123433628,0.058746673
123579020,0.17508067
123590483,0.121304646
123584886,0.015183219
123594534,0.089495234
123554340,0.088534124
123458656,0.08262311
123571499,0.09398268
123717156,0.083995044
123461758,0.041034047
123533160,0.086423025
123720246,0.114379965
123441097,0.13940899
123676018,0.017280199
123508856,0.024966786
123475786,0.19696113
123553450,0.010253437
123622536,0.03121628
123664894,0.22296326
123475811,0.01993944
123703436,0.1638174
123587177,0.13203736
123458239,0.017709563
123533748,0.053607382
123432884,0.081210814
123443247,0.11367526
123666058,0.14073977
123533844,0.08399154
123451651,0.060617033
123428094,0.06354318
123426213,0.017366378
123547229,0.023464838
123463400,0.015308757
123726580,0.17018972
123700433,0.08648352
123511324,0.09090756
123541837,0.05638563
123462206,0.04502179
123535569,0.010223872
123475839,0.02152471
123467398,0.0902129
123551358,0.044708934
123621670,0.03314993
123715711,0.03928293
123685614,0.012879464
123699714,0.03986762
123460086,0.07390215
123474088,0.05728457
123682235,0.07985175
123539945,0.099901535
123647037,0.0077101784
123489966,0.103550896
123714745,0.15661518
123603713,0.07860341
123687931,0.05368715
123507542,0.016677976
123650830,0.1662515
123593162,0.17605133
123655655,0.008466578
123472568,0.003792941
123534730,0.019715125
123546590,0.0879853
123703640,0.017134773
123454928,0.08680401
123494979,0.08903199
123619526,0.05377627
123514879,0.080803476
123554476,0.09046606
123713633,0.016282964
123675482,0.047917593
123645820,0.059259623
123681441,0.0390234
123456630,0.04200673
123576069,0.06733462
123540536,0.040789936
123647774,0.0321408
123438711,0.037521105
123612002,0.08219684
123619896,0.023755742
123505181,0.015546436
123538710,0.038190357
123546097,0.0657815
123441816,0.014367488
123480435,0.06982251
123715881,0.023666313
123522995,0.093808554
123432517,0.068814896
123654824,0.01685017
123687461,0.025967851
123628264,0.031445965
123467616,0.09085275
123722373,0.045984864
123640690,0.095055215
123632672,0.3893188
123675238,0.05648467
123503611,0.37359604
123693501,0.0587955
123673954,0.012723165
123678515,0.08778485
123565460,0.038841564
123643430,0.08952769
123644486,0.05305038
123559823,0.010728938
123457148,0.18618648
123576349,0.053873103
123624935,0.07967937
123717828,0.047457196
123717150,0.45082387
123599931,0.25674877
123692310,0.1422716
123680948,0.013507054
123644432,0.04156942
123722637,0.056289613
123603831,0.01135197
123660583,0.08136604
123508796,0.011369104
123713743,0.08146048
123481544,0.098660775
123663921,0.08175392
123563444,0.018939853
123528240,0.029023377
123665785,0.11193431
123560727,0.08494555
123543983,0.083867565
123628421,0.067423746
123445902,0.0805712
123576770,0.08208568
123509033,0.12113934
123580406,0.0133952955
123675105,0.092754774
123619493,0.031364985
123505195,0.17195775
123499749,0.043031294
123508030,0.05050941
123594590,0.15955469
123472198,0.204967
123597699,0.1319834
123700778,0.039140206
123505733,0.07335121
123697235,0.021842118
123561289,0.31277722
123595293,0.1060909
123610444,0.08461453
123671376,0.08802312
123651179,0.09978033
123676645,0.029001383
123617762,0.012986964
123611715,0.049108975
123564905,0.09084422
123645605,0.0063297288
123667252,0.01286038
123458266,0.08730425
123598178,0.08272654
123720181,0.112454765
123440221,0.036820654
123499188,0.08293282
123614954,0.0632485
123586379,0.01318779
123599159,0.027699063
123483414,0.10722607
123477731,0.032642886
123462813,0.050328936
123471876,0.076422684
123527869,0.05235433
123615586,0.040391047
123590440,0.023607936
123714013,0.037742175
123516290,0.4499852
123528481,0.03720769
123729220,0.017964205
123570159,0.057222903
123525444,0.24830432
123515379,0.28499633
123532118,0.008792548
123695992,0.08284785
123568868,0.026654659
123432290,0.085494824
123672153,0.058984764
123547365,0.079493724
123512995,0.011857198
123462790,0.12927826
123614494,0.08254303
123616570,0.09792439
123664880,0.2545267
123716177,0.07908718
123511882,0.08890287
123598152,0.021131238
123560300,0.14037433
123611764,0.08293282
123619968,0.017502395
123516894,0.08941908
123718073,0.7162282
123578597,0.20985779
123653134,0.08920489
123727426,0.07983718
123634603,0.045330208
123447161,0.09232627
123613429,0.012378802
123457723,0.08991432
123472203,0.20509097
123516594,0.04760415
123659989,0.028396558
123686813,0.08072848
123574446,0.03939267
123658712,0.2312971
123576740,0.05829769
123508825,0.012823208
123711384,0.15674387
123545524,0.058112003
123497292,0.081440486
123729557,0.043398518
123615822,0.02100542
123441497,0.009892979
123702188,0.08728055
123717271,0.020426767
123427066,0.018936915
123436276,0.08863682
123622870,0.08208607
123642714,0.07309904
123700298,0.08079766
123680217,0.031648986
123681084,0.2127841
123709120,0.040990084
123702201,0.068546705
123680924,0.016831947
123520160,0.079389684
123633300,0.01911986
123616914,0.014460819
123527011,0.08567418
123579851,0.016042305
123476872,0.043649547
123518873,0.3009568
123456692,0.08129082
123589002,0.059196018
123450531,0.035670687
123641499,0.13417058
123573000,0.022076622
123704990,0.24327686
123705747,0.03720489
123550382,0.0353379
123669076,0.017084818
123619772,0.013445126
123721942,0.07866717
123460770,0.053710792
123677075,0.03631457
123688531,0.10955828
123707224,0.037399214
123618314,0.0579106
123520660,0.034943465
123603457,0.023877392
123588524,0.014514563
123718524,0.09525073
123626464,0.029358923
123486178,0.035966635
123594183,0.019359548
123654320,0.009056593
123681795,0.005341434
123581542,0.020263355
123726538,0.05057896
123451049,0.054669317
123669987,0.26233253
123540563,0.048934337
123583347,0.044422526
123642749,0.031048818
123535240,0.107991874
123692988,0.028940542
123679938,0.099454716
123539898,0.05119753
123527752,0.020834198
123516387,0.018972542
123508461,0.07594449
123559996,0.03937902
123640843,0.033155154
123572069,0.20529811
123662797,0.02123498
123696940,0.043659408
123698072,0.08630699
123683061,0.08121098
123667624,0.040022578
123453108,0.3458751
123624610,0.09902459
123553486,0.18192324
123478317,0.081811294
123448615,0.12527998
123483904,0.16915883
123686529,0.11575337
123533476,0.07232815
123605181,0.08082689
123687634,0.016342955
123493742,0.03243416
123671142,0.10028649
123436168,0.43213782
123541428,0.07661309
123426693,0.24705516
123599235,0.08068355
123503332,0.03584521
123487112,0.08724867
123672400,0.08268335
123606836,0.031313363
123660747,0.012374883
123540904,0.26035115
123508906,0.026211595
123659732,0.00798898
123657231,0.046211064
123560445,0.08327646
123644496,0.07162315
123534347,0.2728099
123583866,0.060620002
123540607,0.08522807
123635569,0.052846637
123466634,0.08306066
123473581,0.08404925
123565254,0.08221823
123730735,0.07399398
123694939,0.038177077
123529334,0.2532145
123724061,0.021484077
123715954,0.13850857
123551626,0.044739824
123610519,0.08394248
123477368,0.01641623
123716879,0.015689345
123675319,0.00821042
123620941,0.03612051
123451797,0.053302433
123503384,0.15520528
123599332,0.2332686
123720468,0.02300739
123610863,0.056223005
123711592,0.08506661
123498885,0.009389101
123607556,0.083651915
123525097,0.052165907
123487874,0.07341459
123622256,0.14659157
123515431,0.07770712
123695475,0.089324124
123578483,0.097772636
123654418,0.08481683
123632251,0.0112587735
123692550,0.09046523
123577653,0.024284884
123481861,0.0882318
123637735,0.13477083
123546049,0.16228156
123652960,0.082700446
123530491,0.056042444
123524290,0.14936624
123685616,0.07225908
123648142,0.08665768
123706749,0.14541619
123547162,0.04190642
123575842,0.04857109
123621818,0.04354427
123532146,0.06724439
123514741,0.03571235
123427999,0.22478569
123677319,0.0783829
123604428,0.10193342
123686253,0.021778211
123650338,0.059365544
123583775,0.02405526
123566094,0.031832956
123599533,0.32359868
123607394,0.20832172
123595343,0.09386129
123702259,0.062076893
123583915,0.08394248
123615991,0.17777553
123431392,0.05413587
123667043,0.067909345
123728097,0.08336133
123529983,0.078884706
123713472,0.09290598
123676548,0.14816448
123702483,0.08434183
123449251,0.02401132
123484288,0.00807329
123437935,0.08311446
123516292,0.028603518
123670529,0.0823146
123711796,0.0051869624
123554819,0.17732494
123581347,0.08701061
123440262,0.035246216
123587660,0.013767813
123483211,0.082722045
123587310,0.020714918
123488747,0.13601719
123606113,0.15036286
123506962,0.039192952
123619969,0.029776301
123457096,0.047128316
123620053,0.05453091
123590088,0.008999204
123631337,0.047111094
123617970,0.08251665
123584264,0.14956744
123447871,0.15309317
123694140,0.12843451
123455202,0.03412289
123710412,0.039492898
123469332,0.033582184
123579114,0.010386997
123672728,0.2349356
123568936,0.08235276
123424245,0.03592581
123493774,0.13685669
123650575,0.1156225
123428955,0.06861819
123627844,0.025543911
123701257,0.095992826
123692314,0.030312736
123442899,0.09590461
123619950,0.029362515
123508057,0.0076447916
123703173,0.06878569
123555706,0.029292552
123602953,0.018739564
123501766,0.27985138
123573637,0.19081464
123424584,0.07152227
123584736,0.13907124
123572244,0.05487729
123522967,0.03299757
123682763,0.02210949
123694536,0.04069614
123588657,0.08639499
123449823,0.1173759
123521377,0.017190833
123585193,0.12776081
123425303,0.04503263
123479601,0.030590573
123642109,0.13630433
123649341,0.0465583
123527180,0.02972207
123716801,0.01720087
123457930,0.012279725
123560394,0.07017101
123670816,0.14565396
123547774,0.010541703
123501077,0.10683521
123460494,0.057582986
123474168,0.083362594
123646748,0.043260664
123690197,0.019474695
123611777,0.1250845
123464212,0.024138546
123504606,0.026389346
123619252,0.12618302
123676246,0.084187485
123503665,0.016817113
123729824,0.22352174
123426827,0.11383547
123530091,0.02170713
123523982,0.04659254
123458572,0.036747336
123656545,0.03258718
123620484,0.054830097
123443975,0.1816685
123722676,0.028807154
123694040,0.009566717
123523117,0.02140926
123698789,0.5016408
123636695,0.086286105
123690496,0.0934829
123622465,0.020609006
123608592,0.016047072
123495950,0.060231175
123486255,0.077039346
123483533,0.079383835
123543646,0.029775077
123534529,0.3402393
123522195,0.10405045
123497349,0.10263393
123612043,0.04930544
123509675,0.23598817
123575578,0.072757386
123581049,0.01751761
123551743,0.03867191
123510365,0.23786302
123685844,0.08728318
123565089,0.055287153
123588903,0.25401956
123504320,0.0070273606
123657333,0.03251839
123596379,0.109007254
123596024,0.16716732
123430091,0.052402798
123623749,0.0829244
123437425,0.06289306
123510975,0.16972102
123698589,0.02872221
123623402,0.08371448
123577269,0.14195995
123528119,0.1863962
123583687,0.08011307
123461414,0.055531036
123629390,0.06384598
123669192,0.05461007
123558641,0.05418244
123608411,0.22725134
123720278,0.084517136
123503929,0.023649408
123664611,0.018953277
123474858,0.12008677
123449033,0.08047938
123729735,0.26833826
123572872,0.07296522
123456470,0.01691678
123693080,0.13633396
123729649,0.0379821
123485875,0.115026414
123500842,0.021742076
123424890,0.03700153
123486833,0.04002062
123583126,0.07864593
123719499,0.047777217
123431819,0.010816744
123680320,0.05528755
123643131,0.09329663
123448387,0.014976849
123620537,0.10713071
123472239,0.07735361
123518489,0.04068476
123562091,0.03192105
123545726,0.02854058
123608533,0.0066617965
123671270,0.20191514
123574220,0.05191769
123715564,0.24554123
123473063,0.06681943
123434037,0.07990476
123656663,0.019095423
123543666,0.035672564
123707718,0.0790597
123587351,0.05758509
123437799,0.081367195
123597213,0.15526132
123619224,0.13961546
123482184,0.039179605
123497067,0.028592905
123673176,0.025938481
123566462,0.0082082255
123722235,0.039561052
123437112,0.12208451
123726335,0.15664312
123692994,0.08006052
123521468,0.1264548
123486349,0.0062159826
123465683,0.048682995
123471078,0.09086826
123583833,0.08661933
123447572,0.086889274
123472411,0.08519507
123506114,0.057294518
123444562,0.02819064
123585842,0.058858242
123436682,0.08889228
123590276,0.1447808
123692506,0.31829756
123428963,0.13282518
123692655,0.0395933
123710259,0.060875636
123634627,0.11541789
123729253,0.08579158
123559591,0.08006685
123560851,0.08753813
123477419,0.08563646
123556375,0.119780704
123446707,0.08988263
123572952,0.0115553
123595526,0.049378064
123696392,0.07290337
123561847,0.07183876
123518275,0.070609264
123590275,0.021953803
123574321,0.09472326
123672334,0.014853085
123620104,0.13368721
123631637,0.014719233
123547891,0.020828694
123581621,0.062260695
123708114,0.034470167
123513572,0.06579161
123556088,0.0067296857
123428726,0.049847454
123643614,0.08293282
123585840,0.013761929
123654070,0.12127229
123479898,0.046620276
123684291,0.054173343
123497598,0.026117293
123588876,0.08151532
123698393,0.0920781
123435844,0.13975538
123514899,0.08237155
123650858,0.11074529
123713424,0.06904031
123525593,0.09693469
123680586,0.09831617
123483841,0.0891587
123488937,0.044452507
123706745,0.09109656
123516075,0.026241535
123584308,0.031516038
123473115,0.08447098
123637162,0.08722097
123723535,0.11068369
123494402,0.039274544
123491641,0.10769819
123594819,0.27904484
123628768,0.0325015
123653131,0.08526143
123579496,0.013534368
123707056,0.07878764
123638018,0.024578286
123723877,0.01975384
123572551,0.03666577
123589926,0.019160708
123720147,0.080495715
123669979,0.050544627
123591174,0.041348446
123688710,0.08640988
123634734,0.036161315
123710771,0.11356519
123724130,0.07729556
123571084,0.01693957
123465227,0.10586442
123556626,0.038496155
123458256,0.08069135
123543897,0.08954715
123452327,0.038874507
123548688,0.08133883
123632203,0.13620266
123479137,0.08112281
123480164,0.24904577
123647975,0.044029422
123664574,0.10317541
123607459,0.085613586
123423738,0.029637894
123606827,0.08571476
123704836,0.07856202
123612934,0.10425442
123597629,0.034656942
123553301,0.14877428
123665649,0.013217734
123643903,0.07582383
123488784,0.24921383
123443419,0.15671897
123559745,0.08839127
123532072,0.26727545
123540172,0.08024191
123574874,0.013265337
123534652,0.011106678
123603553,0.024275562
123490960,0.043210197
123453933,0.031437635
123449202,0.08341557
123699664,0.009195228
123698378,0.09496682
123600118,0.0123018045
123523270,0.30604416
123463997,0.012153144
123545502,0.0067947763
123469587,0.0830108
123655913,0.08838975
123498674,0.02435462
123574529,0.024202665
123426905,0.032892026
123486001,0.08525973
123502702,0.110771045
123569618,0.03878507
123653601,0.050273597
123541842,0.08326285
123466215,0.021885922
123638209,0.011380775
123505330,0.03765697
123687082,0.13653283
123551333,0.21598725
123637172,0.080108285
123611462,0.017254764
123435166,0.018119594
123459490,0.04572456
123461506,0.04036114
123668201,0.016755894
123463285,0.019016372
123504795,0.08312788
123651054,0.084580064
123721311,0.08102752
123673961,0.082405396
123437163,0.02256782
123656647,0.040640425
123473466,0.049572628
123496799,0.042055327
123492476,0.026515845
123579386,0.08476396
123454670,0.067104705
123589885,0.3210543
123632731,0.018632809
123532393,0.08950878
123432294,0.04310015
123552710,0.047538932
123499453,0.017551346
123634450,0.033412617
123617588,0.030690107
123652246,0.11953898
123464093,0.0584166
123629200,0.025118725
123571143,0.085033394
123649017,0.033197485
123698106,0.020579431
123449656,0.086328685
123698235,0.06391339
123490417,0.046461035
123494505,0.043469585
123570716,0.075187676
123423509,0.048679598
123483908,0.09868526
123671325,0.0146437595
123530971,0.04470398
123629246,0.033613253
123595994,0.09954606
123607305,0.098345056
123620612,0.0750962
123708578,0.09182864
123629033,0.017324919
123569382,0.031049218
123474914,0.14217313
123456134,0.014133802
123439153,0.034629446
123462515,0.051811125
123536145,0.05257102
123488254,0.012920717
123586405,0.08114916
123678246,0.012607274
123620236,0.13260575
123522611,0.2517351
123478231,0.026171306
123631936,0.030606387
123512950,0.06233405
123462441,0.034368675
123666658,0.01996575
123730333,0.08394248
123426648,0.08036257
123545266,0.051713187
123638442,0.08251803
123570982,0.088703915
123529143,0.06751868
123627404,0.083748125
123426727,0.09368891
123524174,0.054033246
123517243,0.14624451
123465442,0.025193108
123426235,0.033822063
123506428,0.081634305
123429573,0.045552306
123475200,0.20777084
123478836,0.08521027
123584694,0.07531201
123650399,0.3072143
123671377,0.046314597
123467960,0.020751713
123568769,0.091888435
123614033,0.08293282
123603723,0.08381523
123453825,0.043966644
123606544,0.118504964
123597681,0.009810356
123527030,0.0733435
123562074,0.016774181
123559852,0.10754014
123726346,0.14402056
123688632,0.08295421
123605043,0.13050327
123551719,0.07455146
123586413,0.029330537
123613522,0.07972289
123507185,0.08961092
123593642,0.15440926
123637931,0.053840075
123450361,0.07659799
123699537,0.058873057
123689117,0.08065658
123495981,0.14371668
123692972,0.0045933696
123610969,0.056356005
123701041,0.08399855
123722449,0.05309295
123516443,0.009145379
123555868,0.113905646
123610007,0.080399275
123724370,0.08436995
123568300,0.08087487
123625609,0.17929362
123546685,0.04450858
123682206,0.22560115
123614833,0.096598044
123478490,0.21077354
123655434,0.08243288
123715366,0.08744223
123634431,0.10725112
123598863,0.25902632
123434424,0.037496623
123662398,0.010907193
123712637,0.034360237
123528171,0.014004416
123724797,0.0668618
123552629,0.03451947
123705982,0.019662855
123546421,0.025048321
123618688,0.055887908
123514191,0.03705476
123452572,0.0341411
123554078,0.057506084
123573993,0.119743206
123629313,0.16407801
123478821,0.14664848
123684840,0.06816981
123649071,0.10559793
123700509,0.10098518
123575847,0.09027958
123634884,0.037994247
123613006,0.025796924
123672568,0.035442352
123571476,0.070326604
123518654,0.055555467
123425899,0.40734577
123700150,0.025665324
123452103,0.052415542
123485783,0.13929729
123430129,0.02498683
123461773,0.048488475
123499082,0.085532665
123596100,0.014961009
123695419,0.0646313
123708138,0.073439814
123722656,0.018830372
123429625,0.19539091
123549527,0.030231595
123623426,0.1262227
123437216,0.029771205
123589407,0.08014386
123510909,0.04657658
123715554,0.12589675
123697424,0.036327265
123631453,0.079980604
123434092,0.034554463
123439903,0.030261392
123524761,0.20246889
123434329,0.045609146
123464803,0.010774887
123699946,0.0801566
123461387,0.1171941
123502843,0.010128069
123476368,0.068902105
123623115,0.01358302
123461960,0.031005887
123619637,0.085637584
123534358,0.05645031
123486555,0.16228597
123663540,0.09217542
123463671,0.03722357
123713127,0.038117412
123549159,0.020186901
123720038,0.069856025
123432254,0.1391808
123656772,0.012989097
123622073,0.13881114
123640337,0.05974463
123514984,0.044694092
123476005,0.018481432
123569957,0.11568866
123699953,0.112230934
123493586,0.05338193
123697116,0.11109759
123667593,0.019289603
123534879,0.0839293
123473516,0.079194374
123461030,0.0330826
123614713,0.07736678
123623035,0.009566538
123432504,0.025459623
123729924,0.17576346
123438668,0.16058598
123470607,0.043617338
123561049,0.11411953
123454294,0.086174674
123433217,0.2387094
123596806,0.036625568
123523247,0.09625567
123512857,0.045081187
123647030,0.044266056
123441382,0.1528589
123598821,0.091444336
123650127,0.10385137
123483231,0.13604264
123483683,0.043788016
123588824,0.077327445
123623684,0.050579373
123631215,0.019056696
123690917,0.02407701
123478725,0.027351504
123593925,0.08232059
123472810,0.15317273
123459517,0.120889746
123646171,0.10451384
123728667,0.08247484
123683889,0.03752533
123451545,0.040526155
123716797,0.023940122
123612659,0.035346985
123439115,0.03020559
123453035,0.083477974
123582352,0.025214622
123532557,0.016108213
123433828,0.08178314
123592607,0.012903623
123656487,0.030538697
123632112,0.15754525
123699930,0.04201592
123629814,0.09967096
123542400,0.024608154
123562445,0.079460226
123646290,0.064740635
123695337,0.023964304
123473203,0.0686895
123468255,0.04534746
123697344,0.07279586
123534286,0.015082547
123467581,0.08726151
123441003,0.08976638
123657271,0.081995115
123596259,0.083304934
123460130,0.07249682
123725012,0.010413413
123650355,0.055714153
123571455,0.078471534
123711812,0.03594551
123621386,0.019562934
123716652,0.15243196
123434545,0.01957522
123439731,0.025987793
123598484,0.06753496
123597817,0.07111333
123555617,0.025229543
123538191,0.13656798
123478178,0.04246419
123521035,0.05780149
123718870,0.16265099
123693370,0.099481724
123529161,0.05038665
123518258,0.071316004
123427938,0.022272335
123570568,0.029279014
123706467,0.041235033
123537130,0.038642216
123708933,0.044241924
123700000,0.014313115
123528959,0.26141396
123585645,0.14776348
123569168,0.055366267
123690932,0.088198125
123688272,0.028407779
123624100,0.02213658
123623805,0.086499564
123463145,0.08631549
123680442,0.010373466
123724014,0.082687415
123428203,0.080879144
123553470,0.10170038
123639824,0.036060985
123557523,0.022414947
123640080,0.1325244
123474583,0.11684724
123448228,0.12831602
123708814,0.014680667
123445100,0.026572743
123550307,0.05514316
123647717,0.13758555
123462600,0.08307879
123460040,0.021928668
123455037,0.16112193
123565749,0.02899942
123661182,0.16191709
123507417,0.020592703
123483781,0.023804503
123483710,0.042178113
123551362,0.07999246
123709357,0.19313547
123611667,0.082384214
123587264,0.17895865
123593752,0.01830559
123630811,0.20412982
123594745,0.2301507
123653632,0.3244383
123541865,0.014789577
123624504,0.12284852
123664717,0.0796489
123661279,0.038501322
123626785,0.016903922
123641757,0.0859257
123627737,0.07679533
123600157,0.08099284
123429207,0.019893248
