APPLICATION_NUMBER,TARGET
123589592,0.19439493
123477633,0.09362545
123487284,0.21207121
123573804,0.042808924
123603809,0.08848254
123570068,0.07167059
123622224,0.04269842
123648876,0.075085044
123716167,0.099342994
123669362,0.048071656
123511524,0.028315047
123551518,0.4704428
123434479,0.04559567
123516666,0.13501759
123712501,0.090519436
123672665,0.08760337
123601747,0.0706022
123440493,0.03371607
123578022,0.057204526
123507630,0.08057141
123455870,0.09715236
123570805,0.08274903
123650329,0.09650298
123502633,0.028315047
123703286,0.29596585
123624216,0.098922156
123681838,0.0828001
123582377,0.15629625
123603109,0.03864488
123545715,0.16712071
123487881,0.13365398
123636526,0.029774752
123654144,0.20374976
123718163,0.034992266
123453101,0.19249097
123443663,0.046962973
123558318,0.10252892
123614028,0.07245376
123724093,0.10183603
123509952,0.06537651
123691013,0.14697696
123432987,0.031468693
123539670,0.03189852
123450148,0.031468693
123530831,0.107374586
123455608,0.14013359
123427370,0.27420557
123579720,0.07482951
123513649,0.44289348
123596739,0.07482945
123703804,0.06362086
123511344,0.040801626
123509322,0.031538706
123457972,0.07728697
123508310,0.09842247
123654792,0.052290473
123590284,0.028315047
123651557,0.10955728
123708495,0.18929575
123655239,0.04797388
123560685,0.29490164
123541375,0.028315047
123625062,0.06774092
123688968,0.031392507
123436345,0.030391937
123536187,0.095986195
123592077,0.03302943
123611499,0.35652453
123728210,0.19961503
123667949,0.087478556
123635902,0.07575724
123566044,0.043046772
123517378,0.4592457
123560633,0.121479884
123621871,0.031468693
123610419,0.09546853
123716773,0.073629506
123671047,0.22106865
123654481,0.038740035
123439020,0.08668483
123726231,0.0709341
123650600,0.062882245
123545341,0.030730858
123630806,0.043067764
123550819,0.04319795
123709625,0.048204236
123599410,0.059186008
123642999,0.032231916
123670685,0.030557832
123541605,0.033789117
123634045,0.028315047
123493145,0.09768697
123715846,0.03457739
123709696,0.099779196
123486963,0.22452642
123653219,0.13585745
123728746,0.028315047
123596214,0.036498312
123705528,0.121005654
123442556,0.030730858
123632971,0.101495065
123442768,0.051148217
123688249,0.108225666
123531977,0.043572728
123600407,0.10456896
123599601,0.082470275
123454006,0.21145165
123469351,0.030093927
123542948,0.09825802
123633554,0.10726429
123432096,0.2541339
123627369,0.03121948
123546471,0.081271015
123662764,0.05337877
123546852,0.040262107
123486278,0.19387566
123457625,0.039303612
123535629,0.091502
123579224,0.13987367
123660523,0.18566403
123512640,0.029125465
123580127,0.095986195
123592952,0.07483553
123658668,0.031468693
123457507,0.08411831
123457564,0.04294954
123660996,0.09110043
123496610,0.15948911
123486132,0.119643435
123513647,0.031468693
123510254,0.112456605
123504985,0.09133597
123672253,0.046110608
123649151,0.11983673
123469416,0.22034252
123491410,0.043512154
123539287,0.08775716
123620524,0.10119325
123655529,0.08577335
123482427,0.049782604
123562113,0.106242314
123545814,0.22297552
123442789,0.037449803
123589614,0.17242303
123618936,0.030557832
123440688,0.27367622
123636157,0.047065254
123645192,0.032920577
123593421,0.10521791
123444788,0.13009953
123545083,0.082083955
123726044,0.028679596
123448865,0.083504684
123467680,0.029059587
123563292,0.10547518
123438496,0.072720535
123461648,0.036221165
123680855,0.15332358
123503843,0.09929303
123726947,0.030111965
123594346,0.0354436
123617540,0.033644665
123695434,0.111770645
123505019,0.031968538
123549341,0.15351972
123703672,0.1905586
123616500,0.10996748
123479245,0.09471862
123464560,0.50936335
123718176,0.03189852
123573742,0.14811483
123621224,0.04516798
123502861,0.041307766
123716147,0.06198181
123649725,0.078148305
123506830,0.13849993
123636226,0.09788775
123483250,0.10227059
123628296,0.107029654
123724499,0.069046386
123486205,0.31629753
123645431,0.11660013
123471548,0.25534818
123589847,0.054759238
123464191,0.15736355
123510823,0.030111965
123565130,0.030557832
123445600,0.123553015
123455671,0.18085568
123599858,0.09131999
123671923,0.028315047
123606549,0.065894574
123729839,0.028315047
123552882,0.104864396
123456249,0.037493616
123610744,0.06529977
123506481,0.06856603
123626748,0.28324005
123497379,0.046470165
123693039,0.05566414
123664253,0.07550728
123725323,0.09313144
123440654,0.110105716
123470762,0.109694585
123659672,0.13919531
123698151,0.08645499
123697925,0.42061248
123654352,0.028552672
123648214,0.0501115
123667114,0.1352826
123633679,0.20984647
123604739,0.031468693
123470778,0.03189852
123494021,0.23925939
123667119,0.03194802
123468818,0.03817312
123562379,0.033529274
123651443,0.048119683
123615263,0.104453035
123530539,0.1335429
123493444,0.14076515
123436790,0.40641704
123651024,0.028315047
123661827,0.2347454
123531899,0.1259631
123427545,0.028760914
123527862,0.102177046
123531567,0.33313912
123440079,0.11761197
123512806,0.042901855
123504187,0.04856917
123484129,0.03506213
123705298,0.05812467
123571467,0.048054527
123688579,0.073634245
123495260,0.09329384
123483849,0.086011074
123610702,0.053242173
123606444,0.03529636
123697447,0.061896972
123450468,0.03487714
123496754,0.12156821
123579809,0.23814404
123570197,0.06757232
123552628,0.21860453
123642301,0.10581158
123594142,0.0649775
123424012,0.09349614
123706760,0.089587174
123704772,0.10749153
123667973,0.032487657
123531947,0.14535856
123596456,0.03383087
123647007,0.09122075
123459506,0.09106428
123537553,0.09164189
123596685,0.14077832
123581483,0.093207575
123458352,0.1036989
123611285,0.06306427
123643808,0.10027219
123480205,0.09066499
123471485,0.09876194
123423929,0.03233667
123681060,0.060979407
123627345,0.09062613
123602217,0.07840017
123675945,0.1517799
123479213,0.11112762
123510877,0.07317198
123600151,0.30572668
123607302,0.17583096
123631440,0.030730858
123463685,0.028315047
123500540,0.24979854
123550966,0.0791736
123579807,0.124092914
123648441,0.103654824
123584752,0.10644907
123482291,0.09897037
123450470,0.22462733
123524901,0.072822325
123551771,0.09522771
123489253,0.10662915
123685523,0.053051583
123691642,0.085856125
123694766,0.12806241
123709027,0.3015453
123568668,0.18166025
123547036,0.11653886
123662061,0.028315047
123563055,0.22492255
123616974,0.17014638
123630499,0.04033405
123602096,0.088179246
123624788,0.02977387
123556841,0.10602011
123602008,0.051757067
123437167,0.03233667
123616365,0.15710412
123549046,0.1913912
123517048,0.044904746
123527475,0.056141406
123674777,0.028315047
123563467,0.05752588
123660527,0.032049086
123564873,0.12918527
123470654,0.054356195
123507272,0.22285022
123594144,0.09349614
123455028,0.030435517
123725945,0.0447174
123711375,0.10636983
123567975,0.055786397
123726774,0.04067793
123668753,0.061614253
123710157,0.123820424
123428557,0.23311014
123429892,0.10513675
123721969,0.043509603
123689566,0.30525184
123519751,0.117183395
123508752,0.19350754
123705746,0.028315047
123603405,0.1315533
123559197,0.08760466
123487273,0.03835475
123607652,0.05094943
123643508,0.1253892
123713772,0.28924474
123436557,0.085785076
123516174,0.08394537
123536762,0.09664103
123657823,0.07897414
123554384,0.1966614
123689428,0.109185494
123483423,0.028315047
123614011,0.06931407
123556204,0.038206883
123572988,0.13279459
123628012,0.028315047
123658090,0.041511495
123556712,0.10843104
123586565,0.032367878
123649465,0.08238224
123615336,0.20450889
123606491,0.052120976
123680534,0.05433002
123500270,0.033027817
123605645,0.33566806
123650336,0.028315047
123423753,0.10862434
123517734,0.057918582
123630081,0.03442373
123702031,0.08760466
123688511,0.04478212
123525463,0.107099816
123709300,0.028315047
123470177,0.08176775
123687017,0.05648011
123574458,0.05419033
123570393,0.50251555
123495105,0.04186275
123730694,0.23724271
123465771,0.05413791
123442815,0.028315047
123708871,0.028315047
123682413,0.115947865
123620995,0.10330691
123575554,0.3089116
123607297,0.10487095
123673544,0.10567738
123472711,0.122199915
123448527,0.08109332
123537408,0.25573877
123719971,0.029536244
123445942,0.10175906
123601898,0.031468693
123548762,0.055361174
123714778,0.22534753
123589204,0.04914563
123532318,0.04833899
123433365,0.13104966
123504142,0.09454739
123547478,0.18109588
123691259,0.10392464
123449348,0.06664471
123682183,0.028315047
123601398,0.04201716
123676596,0.030807046
123566493,0.055330724
123471353,0.030557832
123440400,0.028760914
123560023,0.03193634
123576867,0.056762576
123522458,0.02973029
123523261,0.2620876
123477759,0.0777265
123563128,0.08196251
123648701,0.038494475
123603236,0.21036138
123564393,0.27992055
123453113,0.04413575
123701684,0.09362147
123610493,0.3316992
123617888,0.13346425
123472573,0.10646627
123548183,0.0906177
123640879,0.030093927
123598096,0.031392507
123447248,0.09349614
123481430,0.30170846
123450625,0.19087675
123701124,0.09627998
123610479,0.031468693
123574152,0.19322431
123693376,0.21613203
123470513,0.086681
123521221,0.028315047
123661544,0.090926364
123591668,0.031462524
123504357,0.21104257
123470564,0.09244418
123656009,0.11739286
123692342,0.072545886
123571958,0.031392507
123465546,0.09723406
123433031,0.24110614
123616302,0.14736685
123724845,0.029226396
123684425,0.038077224
123476398,0.10189588
123538482,0.060794514
123522693,0.226427
123514024,0.13437417
123652072,0.080877066
123529893,0.043661296
123470884,0.108467646
123575123,0.03256068
123599091,0.088401064
123727670,0.040261604
123436450,0.041388158
123655615,0.0429847
123444441,0.06362086
123690201,0.10766475
123715545,0.11679328
123567304,0.029492663
123691818,0.08577335
123452439,0.07508613
123582402,0.036184065
123472580,0.06575103
123642634,0.030557832
123685654,0.30318218
123512407,0.031139653
123652735,0.07475763
123517626,0.030111965
123689298,0.10206379
123459879,0.031468693
123679979,0.08856915
123592820,0.030730858
123611101,0.1452048
123441925,0.081126265
123466398,0.088881135
123423543,0.26374707
123691267,0.049918998
123518233,0.06855272
123700189,0.13405511
123485338,0.029209884
123700774,0.04167177
123623072,0.046559595
123724664,0.110878475
123615801,0.030557832
123674912,0.20197667
123588058,0.0651586
123563036,0.0914013
123564320,0.06932015
123686692,0.105685525
123434269,0.038886126
123675647,0.029410433
123604119,0.030730858
123503984,0.028315047
123467474,0.028315047
123573758,0.090445474
123691549,0.29111105
123529932,0.08444553
123701342,0.028679596
123454171,0.07522009
123687162,0.050199457
123464964,0.09691634
123488824,0.028552672
123676789,0.111360915
123547459,0.0971142
123618764,0.07187297
123519410,0.11590272
123699929,0.07441463
123553454,0.07331788
123519185,0.029328002
123528357,0.10308019
123565848,0.068062864
123588282,0.10779048
123673746,0.11148792
123660322,0.068684086
123485751,0.134665
123704683,0.093610585
123620701,0.028315047
123529763,0.028315047
123655528,0.13812174
123490597,0.034455955
123651060,0.028315047
123441520,0.10351231
123554111,0.06534233
123721655,0.0387386
123562368,0.058235507
123671201,0.03699672
123640232,0.07281669
123647469,0.24347016
123445068,0.07604713
123513577,0.032777186
123553191,0.04636344
123496070,0.041615047
123525982,0.100205004
123664307,0.11039747
123715463,0.08394537
123598192,0.11112762
123449865,0.05227215
123567924,0.03330114
123678356,0.04840324
123704977,0.0630739
123550335,0.10815313
123614774,0.09427085
123566119,0.081078134
123534249,0.06733749
123453549,0.11139028
123587950,0.21950702
123576810,0.0786903
123477206,0.08998688
123456637,0.10815313
123557117,0.10098721
123612169,0.079859756
123434197,0.037806302
123588597,0.028315047
123551136,0.13864811
123598583,0.02977387
123510003,0.028315047
123486975,0.028315047
123697710,0.085541055
123450872,0.045529295
123608327,0.1908108
123625114,0.031698804
123700900,0.08850928
123527889,0.031468693
123437867,0.18083282
123571630,0.07205043
123637670,0.11946666
123599940,0.14169152
123558069,0.038124483
123578438,0.0759956
123646169,0.060795277
123559451,0.16582058
123670647,0.075499855
123538746,0.05624897
123522584,0.172917
123486991,0.11319159
123599997,0.078505136
123465627,0.08925661
123709820,0.08675887
123630159,0.4632526
123530781,0.10135402
123612651,0.2799992
123599735,0.08622713
123596737,0.03121948
123563581,0.105104096
123663950,0.117684014
123617471,0.08666173
123551798,0.038794573
123663378,0.11842636
123621826,0.029090375
123682003,0.03807896
123567466,0.12021997
123704062,0.028315047
123462202,0.033647303
123493963,0.108794376
123425255,0.44983706
123599144,0.028315047
123506679,0.047415785
123575365,0.028315047
123551388,0.08540546
123620531,0.05562997
123721573,0.10387487
123631977,0.028315047
123574368,0.038741734
123600285,0.041709505
123561007,0.038651668
123493265,0.11112762
123642485,0.09349614
123484103,0.19243494
123610764,0.08867179
123720203,0.034588553
123487900,0.08121505
123667940,0.21629061
123587602,0.047731407
123424591,0.110800885
123677354,0.08968486
123654060,0.040045206
123728777,0.04039571
123627899,0.07557363
123666635,0.03189235
123567130,0.03455918
123609154,0.1580222
123569477,0.030730858
123544279,0.07794804
123602005,0.40164492
123495696,0.053488493
123592783,0.07321214
123706433,0.11112762
123434420,0.031468693
123558040,0.029046794
123452972,0.10332393
123708209,0.060194068
123619042,0.10734729
123720194,0.028315047
123449335,0.05683655
123713530,0.034744237
123586667,0.09874076
123433179,0.19444169
123583030,0.043123547
123455392,0.10260395
123687959,0.033409048
123584446,0.111494124
123675888,0.031392507
123713038,0.083520554
123516616,0.029464023
123503361,0.09723406
123510107,0.050589222
123613867,0.05286824
123443514,0.0352798
123589654,0.074166
123489571,0.20337996
123526028,0.030435517
123517850,0.26186055
123626749,0.103704795
123519324,0.06548843
123710308,0.2913225
123525513,0.030320207
123516004,0.11147886
123656098,0.3388155
123692881,0.09018115
123719194,0.09190468
123677421,0.101513825
123495415,0.094504416
123599700,0.15835108
123560571,0.028315047
123554863,0.09112646
123560326,0.09807996
123531994,0.094597496
123692393,0.110153295
123719815,0.3575618
123709931,0.20721339
123491823,0.18382664
123482625,0.032973018
123501088,0.18853892
123659001,0.07839842
123427973,0.10628996
123601866,0.213558
123613948,0.04036824
123466516,0.029909892
123701072,0.28355882
123516615,0.1776719
123590303,0.08177155
123719244,0.09249356
123619048,0.07366227
123540446,0.09312419
123714252,0.047916193
123623831,0.217431
123678062,0.12803306
123543341,0.22186944
123711091,0.028315047
123702780,0.06838646
123690071,0.08280573
123441191,0.15236092
123521239,0.10817199
123589266,0.12708522
123673857,0.028315047
123538817,0.08745267
123516534,0.070061
123603221,0.04712657
123691752,0.112393335
123555854,0.03189852
123645465,0.06397783
123424011,0.173628
123520749,0.15058205
123506835,0.031091133
123473832,0.12092992
123451407,0.031468693
123681250,0.10084224
123674975,0.04709793
123476811,0.08456985
123646098,0.104879685
123710541,0.03241764
123593426,0.06535337
123697261,0.12250382
123582718,0.028315047
123578492,0.04857604
123659495,0.043759484
123692290,0.10479031
123463714,0.145128
123617605,0.12851994
123686635,0.03673178
123458280,0.08912275
123712067,0.08335864
123473727,0.10308019
123486791,0.08746634
123548744,0.10343037
123585890,0.11157156
123515404,0.059033126
123468599,0.101741195
123663405,0.028315047
123526424,0.028315047
123498594,0.08316093
123597741,0.0849667
123636600,0.14016627
123707198,0.03469455
123657448,0.18051633
123576853,0.028315047
123679363,0.11202631
123435312,0.13625805
123668106,0.07365819
123487316,0.09020208
123671928,0.19004093
123622506,0.15668853
123613686,0.088708214
123652442,0.031295665
123526429,0.031295665
123454404,0.19083388
123680471,0.065856464
123654041,0.1459067
123647311,0.049132366
123424571,0.18447731
123701961,0.06602963
123620732,0.07906715
123494540,0.048491973
123696688,0.43461066
123546665,0.06251138
123454676,0.031295665
123724287,0.028315047
123639642,0.10955172
123660545,0.1187235
123605305,0.05685723
123554695,0.036614005
123723020,0.030422691
123627039,0.028315047
123572001,0.20033646
123436828,0.031468693
123480531,0.11112762
123469507,0.28254232
123516815,0.062114004
123512651,0.07893505
123425967,0.09104269
123676000,0.031295665
123690858,0.09173722
123622259,0.16539785
123556120,0.23954622
123504699,0.19071676
123574353,0.090604305
123610745,0.098489605
123607099,0.030478004
123597354,0.08975606
123711579,0.095325395
123565156,0.19563648
123701113,0.036667347
123628046,0.107422195
123642332,0.028315047
123502848,0.08854476
123477165,0.066549644
123592377,0.05399286
123730415,0.08240527
123534473,0.094778664
123617778,0.030557832
123653885,0.09393107
123526055,0.11196873
123535272,0.13636835
123624584,0.10383938
123615427,0.05159587
123696024,0.04580633
123606348,0.033941906
123697831,0.30445656
123519306,0.13588539
123503610,0.2951624
123644670,0.11258034
123544284,0.18746507
123635668,0.23428874
123555943,0.028315047
123427410,0.07154264
123483542,0.068072215
123496908,0.03189852
123478129,0.08160376
123547347,0.029536244
123641610,0.17695592
123696829,0.031295665
123424005,0.23192279
123457106,0.33997875
123586221,0.0649809
123722532,0.03911636
123428031,0.1049862
123654550,0.09290691
123530389,0.10766475
123482010,0.11090958
123559365,0.11206126
123521694,0.13446578
123435878,0.08743257
123534003,0.04935142
123509617,0.17382003
123631108,0.06157022
123719706,0.06134095
123543753,0.27478558
123496898,0.08997411
123493518,0.055614922
123475980,0.047277357
123514554,0.10390776
123520395,0.031468693
123432673,0.20385799
123533348,0.098594375
123606517,0.03121948
123487479,0.046176378
123533640,0.031392507
123633902,0.031392507
123542926,0.033249903
123445681,0.039230254
123461535,0.06959437
123680164,0.037031263
123574901,0.072472624
123624529,0.19773282
123620298,0.043232135
123441463,0.2265518
123476397,0.031392507
123635284,0.21732429
123439817,0.030320207
123680449,0.27764705
123445476,0.18647209
123431239,0.06159783
123505124,0.10085894
123614398,0.22062472
123541858,0.13715012
123730695,0.10605532
123676565,0.030557832
123689883,0.23687719
123657410,0.10925273
123513861,0.09213462
123610356,0.028315047
123428836,0.028315047
123451249,0.089183964
123574879,0.028315047
123671155,0.0503952
123576998,0.038204916
123497889,0.054759562
123456890,0.08577335
123708748,0.09914734
123668172,0.031468693
123460881,0.06548843
123672271,0.109696224
123629803,0.031468693
123594570,0.100819044
123650419,0.09417267
123602214,0.12162443
123508891,0.08134931
123443461,0.031468693
123471280,0.17017427
123602440,0.2862025
123518834,0.09032245
123616353,0.0655998
123475768,0.040865213
123443485,0.029125465
123659940,0.05872231
123570731,0.031392507
123449616,0.10271341
123451120,0.09344138
123702112,0.10933825
123597011,0.028315047
123440831,0.029492663
123519859,0.030755576
123552077,0.112892516
123436978,0.033529274
123646711,0.03183214
123723161,0.046239812
123663003,0.10190678
123694768,0.034658734
123501721,0.058920436
123565991,0.28204766
123697130,0.14122471
123671580,0.051614903
123660395,0.031468693
123611324,0.11919825
123459333,0.0877954
123490793,0.11972874
123466866,0.11915453
123554238,0.05710458
123538729,0.03967025
123440875,0.0766425
123646536,0.03121948
123548309,0.099336125
123462047,0.035622057
123477547,0.036090318
123545797,0.08079021
123481361,0.08858674
123700344,0.08790563
123572973,0.094394006
123546383,0.032049086
123498048,0.043924887
123580137,0.07804108
123699725,0.034450874
123658483,0.041473884
123479169,0.071623564
123520747,0.028315047
123464981,0.3641557
123475584,0.06051438
123523149,0.031468693
123614145,0.030557832
123446844,0.028315047
123456815,0.05787167
123514097,0.10236152
123441035,0.08748949
123579843,0.041721135
123607928,0.10446431
123457739,0.21382713
123459706,0.06502305
123726168,0.03462126
123631952,0.14062537
123425442,0.07853697
123607828,0.05428363
123558119,0.047328632
123699167,0.12780622
123611066,0.084190264
123656356,0.043835912
123719969,0.09656913
123499756,0.031538706
123503826,0.031758953
123692245,0.030557832
123536663,0.030557832
123651476,0.0575639
123453400,0.0795651
123526264,0.080617964
123697027,0.1520641
123463951,0.11505358
123666203,0.19943412
123554727,0.088778414
123615922,0.10718556
123671822,0.092542745
123569445,0.09506864
123564604,0.028315047
123574184,0.11001802
123648436,0.094678424
123567986,0.09296799
123511778,0.19000353
123611702,0.11103367
123697626,0.04664712
123669775,0.058293827
123683557,0.0319729
123502164,0.043101046
123618319,0.22325455
123443292,0.031468693
123588467,0.085292645
123541764,0.061954606
123605226,0.10312485
123663926,0.13689606
123678349,0.03189852
123443612,0.044289593
123455566,0.10339169
123553249,0.028315047
123678721,0.11405692
123692089,0.09618429
123431509,0.047601756
123480513,0.30148977
123450103,0.1400077
123498640,0.030320207
123500592,0.5305013
123704287,0.09398907
123617133,0.2079198
123436698,0.02973029
123429000,0.38264593
123554719,0.041694038
123620917,0.057079595
123688027,0.08883158
123705538,0.052278314
123470470,0.04119757
123632243,0.12006481
123544077,0.24017528
123648365,0.029090375
123478672,0.18461405
123698980,0.11048971
123672897,0.10863908
123575048,0.028887838
123430159,0.08858674
123547001,0.08394537
123516850,0.101477616
123701450,0.042046376
123444418,0.08784842
123538179,0.08394537
123729571,0.055980057
123549280,0.11628614
123573977,0.09349614
123673548,0.03189852
123454084,0.028315047
123691628,0.10285943
123527506,0.0987597
123532186,0.06377535
123585714,0.07547927
123541803,0.064868204
123429184,0.12165364
123567358,0.10605532
123451755,0.095986195
123450459,0.11339948
123562535,0.06680696
123715096,0.03444462
123471994,0.04704934
123701829,0.07098568
123479818,0.048156284
123690766,0.028315047
123592979,0.0926437
123673384,0.0641421
123574541,0.043608896
123623316,0.053405453
123479578,0.07588153
123594648,0.055482883
123641756,0.050319664
123436830,0.090439245
123608615,0.10087996
123495388,0.048929982
123629249,0.033665575
123648783,0.03189852
123698760,0.02977387
123532171,0.09327304
123427723,0.0546392
123667893,0.09916187
123490122,0.4934883
123553794,0.08890881
123678288,0.19890566
123440339,0.028315047
123515387,0.07470177
123722472,0.07984148
123430333,0.092138804
123447343,0.29586166
123616920,0.08143793
123443163,0.09649045
123434064,0.091482066
123565161,0.02973029
123636180,0.06592249
123481383,0.10217571
123681199,0.028315047
123473463,0.09791619
123699113,0.07374326
123452673,0.031468693
123526545,0.12390957
123552123,0.043784745
123564534,0.11134627
123544218,0.029226396
123550845,0.09158511
123482924,0.17003226
123487047,0.09262312
123552788,0.13051318
123556694,0.05660208
123622238,0.059793014
123681787,0.028315047
123628208,0.058797013
123464068,0.11034606
123528070,0.10016056
123604214,0.031468693
123659244,0.110227056
123677342,0.15150377
123654997,0.060133077
123553481,0.17580356
123603167,0.03397709
123606473,0.15403737
123727871,0.13703226
123447814,0.29585904
123582847,0.03161926
123529632,0.028760914
123448334,0.09953521
123553660,0.2041439
123431436,0.2303512
123542470,0.08394537
123457227,0.11409841
123568307,0.47332528
123615761,0.1177965
123673878,0.13819693
123486137,0.04648468
123461988,0.09349614
123618359,0.34130403
123583282,0.20841792
123615123,0.061389267
123541889,0.06892883
123516203,0.05290963
123683660,0.07330757
123621476,0.0475681
123619621,0.10088212
123691688,0.045211572
123496330,0.095322065
123525009,0.45557103
123429618,0.1005973
123449799,0.042836316
123610515,0.06131093
123470719,0.08998754
123429867,0.1048576
123469402,0.10921291
123532493,0.02964806
123717680,0.029226396
123612335,0.049941994
123608625,0.05537515
123450671,0.29201826
123535871,0.048110656
123604396,0.03121948
123632830,0.12928335
123428342,0.028315047
123589135,0.111575894
123458188,0.08834105
123554005,0.028315047
123632506,0.1488273
123437146,0.07245511
123571660,0.22112735
123529751,0.043486875
123525821,0.0325812
123459529,0.031468693
123561842,0.075203255
123724252,0.14062794
123619043,0.031468693
123493979,0.08517438
123571819,0.1012007
123647393,0.07508922
123671306,0.031538706
123680769,0.090926364
123722683,0.04661125
123701880,0.036148332
123499320,0.21311368
123713895,0.07681171
123458647,0.032049086
123694198,0.03302943
123610224,0.04207286
123629335,0.028315047
123453603,0.029357523
123510801,0.10665302
123623345,0.21418689
123569757,0.09458287
123611068,0.055965465
123644433,0.030111965
123681387,0.031462524
123423354,0.05078522
123429453,0.1624639
123423542,0.051923178
123506989,0.030557832
123682399,0.2826322
123473745,0.08379932
123693141,0.043139365
123676421,0.25694376
123700245,0.3500472
123550638,0.086975746
123701587,0.13504107
123705554,0.028315047
123670235,0.072854325
123711657,0.06840766
123594845,0.07119943
123627540,0.116445266
123481120,0.2848191
123488075,0.09177535
123680483,0.047082346
123497785,0.04264612
123591373,0.13015917
123435645,0.030634018
123599616,0.080345534
123712799,0.061771955
123589862,0.18573368
123494271,0.03335563
123650968,0.059327263
123423937,0.030093927
123670919,0.05497455
123708175,0.031468693
123607912,0.12641425
123463859,0.048941128
123687655,0.10626693
123630062,0.068275526
123448895,0.029909892
123671872,0.040925205
123518299,0.060554795
123533825,0.06929017
123706944,0.030557832
123644195,0.087627135
123455645,0.064680316
123548291,0.028315047
123589027,0.11767542
123719399,0.0798231
123518935,0.082928896
123580333,0.071482174
123489408,0.04396099
123616446,0.41920927
123724079,0.07884823
123592767,0.09309672
123572545,0.06855427
123571939,0.08210348
123548794,0.031468693
123493551,0.44980603
123653485,0.06899982
123564283,0.053997923
123598118,0.12009124
123430117,0.30542913
123484185,0.16198252
123510818,0.107365794
123520895,0.032776687
123721014,0.032018036
123584490,0.08842015
123533352,0.037447356
123586901,0.10907459
123662557,0.11150618
123694985,0.090468995
123491653,0.043355502
123674791,0.030320207
123486660,0.094232306
123493579,0.031868033
123471566,0.15110905
123468737,0.09145018
123705377,0.05545449
123650428,0.11867813
123643644,0.028315047
123526907,0.10049033
123470724,0.096681245
123607344,0.21388134
123441258,0.49638122
123544670,0.08394537
123463403,0.20944245
123631539,0.13468462
123569968,0.0411391
123722859,0.04716691
123622844,0.043678273
123628847,0.105329715
123591704,0.09529334
123599437,0.08235942
123615386,0.13050349
123486968,0.055269156
123564892,0.10749153
123610871,0.08072122
123726345,0.07173493
123461963,0.031538706
123612116,0.16493073
123449680,0.1416047
123631214,0.08611522
123590464,0.030730858
123540771,0.06507797
123611070,0.030807046
123642200,0.32915977
123440240,0.031392507
123691142,0.3626158
123484966,0.08831972
123654800,0.27940428
123427783,0.10416839
123662441,0.06107453
123721445,0.08917485
123554160,0.41333818
123603560,0.046412315
123663516,0.07150984
123718453,0.08914756
123651562,0.044487447
123569410,0.19321404
123529408,0.039196182
123520261,0.15720211
123563910,0.10445547
123718063,0.13897185
123567371,0.24807575
123565811,0.10347871
123535783,0.31519756
123423472,0.09966532
123705594,0.06795663
123559975,0.106517196
123501970,0.037433993
123474011,0.030111965
123432289,0.07162107
123633187,0.0932064
123663749,0.09051577
123636944,0.028315047
123481099,0.09129169
123521644,0.055153847
123589088,0.1720911
123569191,0.07898458
123660264,0.07413026
123454402,0.04047947
123610916,0.10181786
123446874,0.03193805
123669780,0.053242173
123667059,0.044169307
123669728,0.1024536
123594490,0.045531016
123446005,0.038272686
123707933,0.033543326
123557093,0.110153295
123467914,0.16668132
123671616,0.09077611
123569731,0.06119917
123559729,0.037418284
123675117,0.04146653
123550499,0.09772004
123438050,0.030557832
123539988,0.028315047
123507506,0.031392507
123496093,0.1318143
123727201,0.11116848
123599333,0.11854533
123722538,0.12864195
123672570,0.04359022
123567091,0.13899511
123448726,0.10520284
123453135,0.055255406
123654840,0.031538706
123431195,0.071594164
123557519,0.08650957
123454994,0.09517206
123690722,0.15818015
123614064,0.034876578
123668289,0.07069175
123642148,0.095986195
123516444,0.0660427
123627441,0.07192993
123472718,0.034397554
123525209,0.032487232
123641906,0.23099586
123544753,0.05695563
123588472,0.20527887
123695177,0.09003735
123506979,0.07243635
123440034,0.028315047
123545506,0.028315047
123658068,0.05616641
123583275,0.031468693
123435720,0.02977387
123530745,0.0864945
123606637,0.06994428
123715150,0.11499824
123424191,0.08394537
123673603,0.13596188
123660541,0.038329847
123504121,0.08129188
123586263,0.030634018
123471888,0.08956796
123461049,0.09362105
123648173,0.07883029
123490915,0.030639436
123453290,0.09057732
123441792,0.041904468
123585369,0.044341095
123476511,0.12500149
123521475,0.028315047
123459234,0.039899163
123452269,0.09842509
123481836,0.080311574
123466884,0.22118334
123697420,0.33525005
123606092,0.09906132
123506757,0.029909892
123706570,0.05098829
123459197,0.07444328
123694506,0.064075895
123479635,0.354197
123712969,0.093189344
123555886,0.2638245
123511032,0.046691157
123694215,0.060584515
123669760,0.037517242
123482012,0.028315047
123606801,0.09130241
123595500,0.05144268
123505110,0.04135632
123477068,0.065233044
123466506,0.061785046
123613716,0.062617436
123519010,0.04062458
123542810,0.09469901
123712574,0.20971929
123559669,0.028315047
123658506,0.18836892
123726762,0.090732515
123601093,0.10758785
123683244,0.05916607
123501338,0.14775266
123463036,0.25917697
123578959,0.037953936
123689644,0.09521433
123578179,0.049319137
123698953,0.11087008
123690146,0.030564966
123663522,0.05189681
123599045,0.10967767
123568599,0.028315047
123510798,0.14614931
123496422,0.10506038
123570315,0.028315047
123607569,0.09351567
123453511,0.21581009
123424492,0.05561148
123466940,0.08411793
123627192,0.08618084
123508334,0.028315047
123717218,0.08505977
123541893,0.08814468
123474800,0.17894793
